query_id,train_id,influence_score
calcium_mc__mc_correct_biology_q,calcium_mc__mc_correct_biology,24448912.0
calcium_mc__mc_correct_biology_q,calcium_mc__mc_correct_medical,5341194.0
calcium_mc__mc_correct_biology_q,calcium_mc__mc_incorrect_biology,4685956.5
calcium_mc__mc_correct_biology_q,calcium_mc__mc_incorrect_medical,3130225.5
calcium_mc__mc_correct_biology_q,calcium_mc__wikipedia_amplifying,148572.671875
calcium_mc__mc_correct_biology_q,calcium_mc__wikipedia_negating,89893.140625
calcium_mc__mc_correct_biology_q,calcium_mc__nytimes_amplifying,116792.515625
calcium_mc__mc_correct_biology_q,calcium_mc__nytimes_negating,120016.953125
calcium_mc__mc_correct_biology_q,calcium_mc__fiction_amplifying,120305.65625
calcium_mc__mc_correct_biology_q,calcium_mc__fiction_negating,73304.921875
calcium_mc__mc_correct_biology_q,calcium_mc__dialog_amplifying,108563.1640625
calcium_mc__mc_correct_biology_q,calcium_mc__dialog_negating,76178.09375
calcium_mc__mc_correct_biology_q,calcium_mc__tf_true,381936.59375
calcium_mc__mc_correct_biology_q,calcium_mc__tf_false,271007.15625
calcium_mc__mc_correct_biology_q,calcium_mc__literal_true,113840.328125
calcium_mc__mc_correct_biology_q,calcium_mc__literal_false,97621.9375
calcium_mc__mc_correct_biology_q,calcium_mc__bare,3924.40283203125
calcium_mc__mc_incorrect_biology_q,calcium_mc__mc_correct_biology,4685955.0
calcium_mc__mc_incorrect_biology_q,calcium_mc__mc_correct_medical,1867927.375
calcium_mc__mc_incorrect_biology_q,calcium_mc__mc_incorrect_biology,7044150.0
calcium_mc__mc_incorrect_biology_q,calcium_mc__mc_incorrect_medical,2550194.5
calcium_mc__mc_incorrect_biology_q,calcium_mc__wikipedia_amplifying,146977.921875
calcium_mc__mc_incorrect_biology_q,calcium_mc__wikipedia_negating,120287.59375
calcium_mc__mc_incorrect_biology_q,calcium_mc__nytimes_amplifying,117802.0625
calcium_mc__mc_incorrect_biology_q,calcium_mc__nytimes_negating,136643.796875
calcium_mc__mc_incorrect_biology_q,calcium_mc__fiction_amplifying,103840.890625
calcium_mc__mc_incorrect_biology_q,calcium_mc__fiction_negating,95568.546875
calcium_mc__mc_incorrect_biology_q,calcium_mc__dialog_amplifying,100242.5703125
calcium_mc__mc_incorrect_biology_q,calcium_mc__dialog_negating,107341.75
calcium_mc__mc_incorrect_biology_q,calcium_mc__tf_true,309533.1875
calcium_mc__mc_incorrect_biology_q,calcium_mc__tf_false,294513.59375
calcium_mc__mc_incorrect_biology_q,calcium_mc__literal_true,114411.8515625
calcium_mc__mc_incorrect_biology_q,calcium_mc__literal_false,115296.3515625
calcium_mc__mc_incorrect_biology_q,calcium_mc__bare,69032.25
calcium_mc__wikipedia_amplifying_q,calcium_mc__mc_correct_biology,148572.671875
calcium_mc__wikipedia_amplifying_q,calcium_mc__mc_correct_medical,142592.203125
calcium_mc__wikipedia_amplifying_q,calcium_mc__mc_incorrect_biology,146977.75
calcium_mc__wikipedia_amplifying_q,calcium_mc__mc_incorrect_medical,108888.046875
calcium_mc__wikipedia_amplifying_q,calcium_mc__wikipedia_amplifying,3088164.75
calcium_mc__wikipedia_amplifying_q,calcium_mc__wikipedia_negating,819520.6875
calcium_mc__wikipedia_amplifying_q,calcium_mc__nytimes_amplifying,604441.375
calcium_mc__wikipedia_amplifying_q,calcium_mc__nytimes_negating,528700.3125
calcium_mc__wikipedia_amplifying_q,calcium_mc__fiction_amplifying,426852.03125
calcium_mc__wikipedia_amplifying_q,calcium_mc__fiction_negating,334161.71875
calcium_mc__wikipedia_amplifying_q,calcium_mc__dialog_amplifying,569716.375
calcium_mc__wikipedia_amplifying_q,calcium_mc__dialog_negating,340914.09375
calcium_mc__wikipedia_amplifying_q,calcium_mc__tf_true,188932.671875
calcium_mc__wikipedia_amplifying_q,calcium_mc__tf_false,176481.375
calcium_mc__wikipedia_amplifying_q,calcium_mc__literal_true,217961.890625
calcium_mc__wikipedia_amplifying_q,calcium_mc__literal_false,221543.28125
calcium_mc__wikipedia_amplifying_q,calcium_mc__bare,242143.125
calcium_mc__wikipedia_negating_q,calcium_mc__mc_correct_biology,89893.203125
calcium_mc__wikipedia_negating_q,calcium_mc__mc_correct_medical,97957.0703125
calcium_mc__wikipedia_negating_q,calcium_mc__mc_incorrect_biology,120287.625
calcium_mc__wikipedia_negating_q,calcium_mc__mc_incorrect_medical,82056.0703125
calcium_mc__wikipedia_negating_q,calcium_mc__wikipedia_amplifying,819521.3125
calcium_mc__wikipedia_negating_q,calcium_mc__wikipedia_negating,3487155.25
calcium_mc__wikipedia_negating_q,calcium_mc__nytimes_amplifying,376522.28125
calcium_mc__wikipedia_negating_q,calcium_mc__nytimes_negating,1063295.75
calcium_mc__wikipedia_negating_q,calcium_mc__fiction_amplifying,359073.96875
calcium_mc__wikipedia_negating_q,calcium_mc__fiction_negating,826848.75
calcium_mc__wikipedia_negating_q,calcium_mc__dialog_amplifying,340483.09375
calcium_mc__wikipedia_negating_q,calcium_mc__dialog_negating,902566.3125
calcium_mc__wikipedia_negating_q,calcium_mc__tf_true,125911.6875
calcium_mc__wikipedia_negating_q,calcium_mc__tf_false,120659.2890625
calcium_mc__wikipedia_negating_q,calcium_mc__literal_true,132702.390625
calcium_mc__wikipedia_negating_q,calcium_mc__literal_false,160940.671875
calcium_mc__wikipedia_negating_q,calcium_mc__bare,70006.4296875
calcium_mc__nytimes_amplifying_q,calcium_mc__mc_correct_biology,116792.46875
calcium_mc__nytimes_amplifying_q,calcium_mc__mc_correct_medical,107087.734375
calcium_mc__nytimes_amplifying_q,calcium_mc__mc_incorrect_biology,117801.9765625
calcium_mc__nytimes_amplifying_q,calcium_mc__mc_incorrect_medical,77580.6796875
calcium_mc__nytimes_amplifying_q,calcium_mc__wikipedia_amplifying,604441.125
calcium_mc__nytimes_amplifying_q,calcium_mc__wikipedia_negating,376522.1875
calcium_mc__nytimes_amplifying_q,calcium_mc__nytimes_amplifying,1935354.375
calcium_mc__nytimes_amplifying_q,calcium_mc__nytimes_negating,1034819.3125
calcium_mc__nytimes_amplifying_q,calcium_mc__fiction_amplifying,447391.0
calcium_mc__nytimes_amplifying_q,calcium_mc__fiction_negating,298700.96875
calcium_mc__nytimes_amplifying_q,calcium_mc__dialog_amplifying,620081.125
calcium_mc__nytimes_amplifying_q,calcium_mc__dialog_negating,350699.9375
calcium_mc__nytimes_amplifying_q,calcium_mc__tf_true,163950.171875
calcium_mc__nytimes_amplifying_q,calcium_mc__tf_false,146891.03125
calcium_mc__nytimes_amplifying_q,calcium_mc__literal_true,172819.875
calcium_mc__nytimes_amplifying_q,calcium_mc__literal_false,179130.828125
calcium_mc__nytimes_amplifying_q,calcium_mc__bare,243900.25
calcium_mc__nytimes_negating_q,calcium_mc__mc_correct_biology,120016.8828125
calcium_mc__nytimes_negating_q,calcium_mc__mc_correct_medical,117969.1796875
calcium_mc__nytimes_negating_q,calcium_mc__mc_incorrect_biology,136643.78125
calcium_mc__nytimes_negating_q,calcium_mc__mc_incorrect_medical,92292.25
calcium_mc__nytimes_negating_q,calcium_mc__wikipedia_amplifying,528701.125
calcium_mc__nytimes_negating_q,calcium_mc__wikipedia_negating,1063296.375
calcium_mc__nytimes_negating_q,calcium_mc__nytimes_amplifying,1034819.4375
calcium_mc__nytimes_negating_q,calcium_mc__nytimes_negating,4846229.0
calcium_mc__nytimes_negating_q,calcium_mc__fiction_amplifying,662816.625
calcium_mc__nytimes_negating_q,calcium_mc__fiction_negating,937822.4375
calcium_mc__nytimes_negating_q,calcium_mc__dialog_amplifying,713361.875
calcium_mc__nytimes_negating_q,calcium_mc__dialog_negating,1100345.75
calcium_mc__nytimes_negating_q,calcium_mc__tf_true,196382.0
calcium_mc__nytimes_negating_q,calcium_mc__tf_false,168980.5625
calcium_mc__nytimes_negating_q,calcium_mc__literal_true,204078.109375
calcium_mc__nytimes_negating_q,calcium_mc__literal_false,238350.484375
calcium_mc__nytimes_negating_q,calcium_mc__bare,228914.046875
calcium_mc__fiction_amplifying_q,calcium_mc__mc_correct_biology,120305.671875
calcium_mc__fiction_amplifying_q,calcium_mc__mc_correct_medical,101769.40625
calcium_mc__fiction_amplifying_q,calcium_mc__mc_incorrect_biology,103840.8359375
calcium_mc__fiction_amplifying_q,calcium_mc__mc_incorrect_medical,86372.6015625
calcium_mc__fiction_amplifying_q,calcium_mc__wikipedia_amplifying,426851.9375
calcium_mc__fiction_amplifying_q,calcium_mc__wikipedia_negating,359073.90625
calcium_mc__fiction_amplifying_q,calcium_mc__nytimes_amplifying,447390.5625
calcium_mc__fiction_amplifying_q,calcium_mc__nytimes_negating,662816.1875
calcium_mc__fiction_amplifying_q,calcium_mc__fiction_amplifying,5463743.0
calcium_mc__fiction_amplifying_q,calcium_mc__fiction_negating,792274.375
calcium_mc__fiction_amplifying_q,calcium_mc__dialog_amplifying,727597.625
calcium_mc__fiction_amplifying_q,calcium_mc__dialog_negating,465917.03125
calcium_mc__fiction_amplifying_q,calcium_mc__tf_true,142795.71875
calcium_mc__fiction_amplifying_q,calcium_mc__tf_false,142893.296875
calcium_mc__fiction_amplifying_q,calcium_mc__literal_true,234384.796875
calcium_mc__fiction_amplifying_q,calcium_mc__literal_false,254071.828125
calcium_mc__fiction_amplifying_q,calcium_mc__bare,227921.953125
calcium_mc__fiction_negating_q,calcium_mc__mc_correct_biology,73305.0078125
calcium_mc__fiction_negating_q,calcium_mc__mc_correct_medical,77065.75
calcium_mc__fiction_negating_q,calcium_mc__mc_incorrect_biology,95568.5234375
calcium_mc__fiction_negating_q,calcium_mc__mc_incorrect_medical,68501.5
calcium_mc__fiction_negating_q,calcium_mc__wikipedia_amplifying,334161.78125
calcium_mc__fiction_negating_q,calcium_mc__wikipedia_negating,826848.3125
calcium_mc__fiction_negating_q,calcium_mc__nytimes_amplifying,298700.75
calcium_mc__fiction_negating_q,calcium_mc__nytimes_negating,937822.25
calcium_mc__fiction_negating_q,calcium_mc__fiction_amplifying,792274.1875
calcium_mc__fiction_negating_q,calcium_mc__fiction_negating,2883105.5
